Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
10/11/18,Vila Mariana,-23.5895,-46.6346,22156,33,57,49,38,12,7,12,30,NORMAL,13961
12/9/19,São Judas,-23.6255,-46.6411,16850,32,11,5,26,38,28,28,31,NORMAL,13659
4/30/18,República,-23.5436,-46.6434,110347,53,28,55,16,37,16,10,41,NORMAL,6600
11/11/18,República,-23.5436,-46.6434,110085,86,14,33,37,15,32,40,43,NORMAL,6791
11/6/19,Brooklin,-23.6263,-46.6878,29550,75,33,65,19,26,23,13,15,NORMAL,15066
6/11/19,Higienópolis-Mackenzie,-23.5488,-46.6519,89923,44,62,30,43,13,15,18,5,REABASTECER,7721
5/6/18,Faria Lima,-23.5675,-46.6929,53422,79,65,47,14,18,14,9,11,NORMAL,8046
6/6/19,Faria Lima,-23.5675,-46.6929,53609,66,62,51,6,11,37,7,17,NORMAL,8436
8/12/19,Eucaliptos,-23.61,-46.6686,24062,57,19,56,23,43,6,9,15,REABASTECER,16422
9/22/19,Eucaliptos,-23.61,-46.6686,23262,12,32,58,7,21,33,14,9,NORMAL,16462
4/10/18,Paraíso,-23.57677,-46.63933,73030,70,54,28,38,14,18,29,35,NORMAL,100
4/28/19,São Judas,-23.6255,-46.6411,17369,71,32,55,9,43,23,43,34,NORMAL,13438
12/3/19,São Judas,-23.6255,-46.6411,14596,86,40,42,36,20,43,14,9,NORMAL,13653
6/9/18,Vila Mariana,-23.5895,-46.6346,24041,41,65,25,43,39,8,28,35,NORMAL,13839
1/21/18,Campo Belo,-23.6188,-46.6823,24063,58,12,7,19,6,34,11,10,REABASTECER,15141
3/18/18,Campo Belo,-23.6188,-46.6823,26966,11,7,5,30,2,38,20,6,NORMAL,15198
2/27/18,Eucaliptos,-23.61,-46.6686,23202,62,48,21,30,30,38,26,27,NORMAL,15897
4/2/19,Eucaliptos,-23.61,-46.6686,24910,10,10,65,22,39,40,25,9,NORMAL,16292
6/20/19,Eucaliptos,-23.61,-46.6686,23380,30,12,29,16,21,40,43,39,NORMAL,16370
7/11/19,Brigadeiro,-23.5683,-46.6482,49826,8,58,59,6,11,11,18,38,REABASTECER,1271
7/20/19,Tamanduateí,-23.5929,-46.5897,51655,55,37,47,37,27,24,5,34,NORMAL,3440
3/27/18,Sé,-23.55,-46.6333,192881,5,6,12,31,11,10,8,43,REABASTECER,3687
4/13/18,Sé,-23.55,-46.6333,191801,32,41,23,25,36,38,30,20,NORMAL,3703
5/21/18,Sé,-23.55,-46.6333,194694,21,26,35,33,16,36,9,5,NORMAL,3741
7/20/18,Brás,-23.5451,-46.6162,74109,40,34,20,15,43,39,43,37,NORMAL,4520
10/6/18,Brás,-23.5451,-46.6162,72138,64,65,55,9,23,9,4,13,REABASTECER,4596
5/16/18,Tatuapé,-23.5402,-46.5765,68501,76,65,25,37,6,28,43,43,NORMAL,5896
4/3/19,Tatuapé,-23.5402,-46.5765,69887,79,18,55,16,37,10,35,26,NORMAL,6213
6/6/19,Fradique Coutinho,-23.5661,-46.6841,34853,36,26,53,35,38,27,40,14,NORMAL,10596
12/8/19,Pinheiros,-23.5664,-46.703,76108,37,37,55,23,24,34,19,32,NORMAL,9338
5/12/19,Butantã,-23.5844,-46.7252,64762,32,50,9,41,8,37,23,18,REABASTECER,9852
10/29/19,Luz,-23.5365,-46.6332,124644,18,65,6,24,17,22,37,13,NORMAL,11459
11/23/19,Luz,-23.5365,-46.6332,127689,60,8,47,27,5,37,29,43,REABASTECER,11483
12/23/18,Ana Rosa,-23.5813,-46.6383,65186,76,59,50,30,19,43,14,21,NORMAL,11873
2/19/19,São Judas,-23.6255,-46.6411,14978,40,61,18,21,37,31,33,43,NORMAL,13369
10/18/18,Tamanduateí,-23.5929,-46.5897,49435,56,31,32,7,29,4,29,29,NORMAL,3168
1/27/19,São Joaquim,-23.5618,-46.6389,33728,52,10,6,31,27,41,14,43,REABASTECER,12627
7/30/18,Consolação,-23.5581,-46.6606,113238,86,60,39,36,36,14,14,9,NORMAL,2370
11/13/19,Butantã,-23.5844,-46.7252,64124,86,30,55,10,19,41,27,10,NORMAL,10033
3/25/19,Sé,-23.55,-46.6333,195050,60,17,50,24,16,29,3,13,REABASTECER,4045
12/10/18,Ana Rosa,-23.5813,-46.6383,66586,22,4,1,24,37,5,25,32,REABASTECER,11860
6/5/18,Ana Rosa,-23.5813,-46.6383,66209,43,20,52,43,31,28,15,43,NORMAL,11675
6/8/18,Ana Rosa,-23.5813,-46.6383,65469,18,65,36,33,21,21,4,29,NORMAL,11678
4/12/19,São Joaquim,-23.5618,-46.6389,33407,86,65,39,28,12,34,14,43,NORMAL,12702
6/10/19,São Joaquim,-23.5618,-46.6389,34773,52,53,37,17,2,25,36,32,REABASTECER,12760
1/30/19,São Joaquim,-23.5618,-46.6389,34000,22,58,46,18,17,25,8,31,NORMAL,12630
2/28/19,Barra Funda,-23.5542,-46.6707,147333,76,63,17,22,25,43,17,28,NORMAL,5458
11/18/19,Trianon-Masp,-23.5634,-46.6544,43401,55,30,12,43,19,21,6,35,NORMAL,2118
1/11/19,Tamanduateí,-23.5929,-46.5897,49993,27,39,5,40,43,29,39,5,REABASTECER,3251
9/26/19,Tamanduateí,-23.5929,-46.5897,52329,16,55,58,43,39,28,12,14,NORMAL,3506
9/3/18,Barra Funda,-23.5542,-46.6707,147575,19,47,15,40,37,10,19,10,NORMAL,5283
11/5/18,Barra Funda,-23.5542,-46.6707,148034,66,62,19,33,10,5,23,12,NORMAL,5345
9/1/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90666,23,16,61,11,18,24,24,7,NORMAL,7441
5/8/19,Higienópolis-Mackenzie,-23.5488,-46.6519,92165,19,7,65,4,22,16,26,10,NORMAL,7688
10/1/18,Pinheiros,-23.5664,-46.703,79283,21,40,24,22,43,43,6,7,REABASTECER,8911
6/4/19,Pinheiros,-23.5664,-46.703,78724,45,48,16,16,21,14,17,11,NORMAL,9154
3/14/18,Fradique Coutinho,-23.5661,-46.6841,34614,67,52,3,10,5,6,43,17,REABASTECER,10154
1/28/19,Fradique Coutinho,-23.5661,-46.6841,33535,2,39,65,41,36,36,3,27,REABASTECER,10468
11/22/18,Eucaliptos,-23.61,-46.6686,24937,4,47,27,5,22,22,19,29,NORMAL,16162
6/27/19,Eucaliptos,-23.61,-46.6686,21897,49,39,45,36,34,25,14,12,NORMAL,16377
8/10/19,Eucaliptos,-23.61,-46.6686,24452,78,33,3,26,8,9,18,26,REABASTECER,16420
8/6/19,Higienópolis-Mackenzie,-23.5488,-46.6519,92108,11,65,26,35,8,37,36,19,REABASTECER,7776
3/28/18,Paraíso,-23.57677,-46.63933,71757,4,65,48,23,21,11,31,1,NORMAL,88
12/15/19,Eucaliptos,-23.61,-46.6686,24349,10,30,24,17,30,30,14,43,NORMAL,16545
10/3/19,Paraíso,-23.57677,-46.63933,70843,51,51,28,32,19,18,26,25,NORMAL,633
8/20/18,Pinheiros,-23.5664,-46.703,76434,86,49,19,21,34,19,27,43,NORMAL,8870
9/19/19,Brigadeiro,-23.5683,-46.6482,49379,42,50,65,41,26,21,13,31,NORMAL,1339
3/6/18,Luz,-23.5365,-46.6332,127031,47,56,3,31,13,1,43,34,NORMAL,10866
1/4/18,Paraíso,-23.57677,-46.63933,71740,52,48,42,27,29,36,37,32,NORMAL,4
4/5/19,Brigadeiro,-23.5683,-46.6482,46965,77,51,27,30,20,18,10,8,NORMAL,1175
5/7/19,Brigadeiro,-23.5683,-46.6482,46692,18,43,65,43,13,43,9,9,NORMAL,1207
6/19/19,Trianon-Masp,-23.5634,-46.6544,42820,29,28,61,14,22,24,10,24,NORMAL,1969
11/20/19,Consolação,-23.5581,-46.6606,115329,71,17,21,27,23,35,4,35,NORMAL,2840
1/19/18,Tamanduateí,-23.5929,-46.5897,49550,86,10,16,42,15,23,43,19,NORMAL,2899
6/24/18,Sé,-23.55,-46.6333,192136,49,30,20,29,9,18,14,43,NORMAL,3774
12/18/18,Sé,-23.55,-46.6333,191718,19,65,54,2,34,6,40,30,NORMAL,3948
6/17/18,Tatuapé,-23.5402,-46.5765,67571,26,26,55,24,10,10,13,26,NORMAL,5927
12/18/18,Tatuapé,-23.5402,-46.5765,70948,75,41,25,4,43,4,41,36,NORMAL,6108
3/11/18,República,-23.5436,-46.6434,110474,5,65,65,37,15,39,23,18,REABASTECER,6551
6/2/19,República,-23.5436,-46.6434,107672,11,9,23,4,5,10,33,15,REABASTECER,6992
5/10/18,Butantã,-23.5844,-46.7252,66170,41,55,65,10,6,16,3,37,REABASTECER,9490
6/10/19,Fradique Coutinho,-23.5661,-46.6841,36261,78,11,24,21,20,14,22,38,NORMAL,10600
9/29/18,Ana Rosa,-23.5813,-46.6383,65774,86,58,56,43,43,21,34,8,NORMAL,11789
9/11/19,São Joaquim,-23.5618,-46.6389,34726,51,24,29,31,18,9,5,25,REABASTECER,12851
9/18/18,Vila Mariana,-23.5895,-46.6346,21888,25,61,12,32,19,39,19,34,NORMAL,13938
8/15/19,Vila Mariana,-23.5895,-46.6346,24105,40,25,32,30,4,33,37,43,REABASTECER,14265
5/26/19,Tamanduateí,-23.5929,-46.5897,52752,69,37,60,29,13,32,17,29,NORMAL,3386
6/11/18,Sé,-23.55,-46.6333,193367,86,38,28,20,19,13,21,17,NORMAL,3761
2/14/18,Tamanduateí,-23.5929,-46.5897,53197,26,7,39,5,43,24,22,43,NORMAL,2924
9/2/19,Luz,-23.5365,-46.6332,124493,73,61,60,2,43,33,30,6,NORMAL,11402
9/30/19,Luz,-23.5365,-46.6332,125549,38,37,65,26,9,38,20,9,NORMAL,11430
12/2/18,Brás,-23.5451,-46.6162,73715,21,52,7,25,41,9,27,39,NORMAL,4652
9/18/19,Tamanduateí,-23.5929,-46.5897,49558,18,47,48,19,36,10,3,4,NORMAL,3498
2/14/19,Brás,-23.5451,-46.6162,70858,86,48,41,17,5,22,25,6,REABASTECER,4724
3/20/19,Barra Funda,-23.5542,-46.6707,148138,41,65,49,6,21,20,20,22,REABASTECER,5480
8/26/19,Brigadeiro,-23.5683,-46.6482,48167,86,63,18,43,29,11,16,34,NORMAL,1316
11/1/19,Barra Funda,-23.5542,-46.6707,150217,54,36,43,18,21,35,5,28,REABASTECER,5701
5/28/19,República,-23.5436,-46.6434,108990,49,36,50,16,24,29,8,34,NORMAL,6988
4/16/18,Higienópolis-Mackenzie,-23.5488,-46.6519,92169,79,65,11,37,11,33,39,43,NORMAL,7306
3/19/19,Higienópolis-Mackenzie,-23.5488,-46.6519,93066,86,57,10,12,6,22,38,7,REABASTECER,7639
8/5/18,Faria Lima,-23.5675,-46.6929,53416,23,20,7,37,9,41,38,10,NORMAL,8135
9/14/18,Faria Lima,-23.5675,-46.6929,54328,78,57,59,42,22,16,43,13,NORMAL,8174
8/18/18,Pinheiros,-23.5664,-46.703,76692,13,61,31,28,39,23,33,7,NORMAL,8868
6/24/18,Butantã,-23.5844,-46.7252,66021,47,44,11,30,4,35,28,28,NORMAL,9534
8/25/18,Butantã,-23.5844,-46.7252,66053,6,25,12,43,11,19,19,5,NORMAL,9595
2/21/19,Fradique Coutinho,-23.5661,-46.6841,35001,22,43,30,8,24,4,36,21,REABASTECER,10491
2/4/18,Vila Mariana,-23.5895,-46.6346,22171,22,9,35,30,5,37,7,32,REABASTECER,13714
4/23/18,Vila Mariana,-23.5895,-46.6346,22984,38,25,65,43,8,36,2,21,NORMAL,13793
4/23/19,Vila Mariana,-23.5895,-46.6346,21783,86,20,42,12,17,43,7,43,NORMAL,14153
8/28/19,Brooklin,-23.6263,-46.6878,28723,52,9,56,29,43,43,27,18,NORMAL,14998
9/6/19,Paraíso,-23.57677,-46.63933,70087,47,10,34,43,41,5,15,43,REABASTECER,606
4/12/18,Luz,-23.5365,-46.6332,126317,14,28,27,38,43,15,18,30,NORMAL,10902
12/16/19,Brigadeiro,-23.5683,-46.6482,48401,54,12,35,7,7,34,11,14,NORMAL,1426
1/29/19,Trianon-Masp,-23.5634,-46.6544,45012,7,30,51,7,20,10,43,43,NORMAL,1829
2/16/18,Consolação,-23.5581,-46.6606,115428,76,37,11,6,35,35,21,43,NORMAL,2206
12/3/18,Tamanduateí,-23.5929,-46.5897,51088,55,28,38,35,17,43,26,25,NORMAL,3213
8/13/19,Luz,-23.5365,-46.6332,127139,68,16,15,24,36,3,14,36,REABASTECER,11383
8/13/18,Tamanduateí,-23.5929,-46.5897,53039,4,57,36,36,33,43,43,14,REABASTECER,3103
7/10/19,Sé,-23.55,-46.6333,192728,43,44,65,4,14,4,4,8,REABASTECER,4150
8/15/19,São Joaquim,-23.5618,-46.6389,34545,25,46,7,32,3,43,30,43,REABASTECER,12825
1/16/19,Sé,-23.55,-46.6333,192024,19,23,65,43,7,33,17,43,NORMAL,3976
12/2/19,Sé,-23.55,-46.6333,192354,60,46,2,43,16,25,16,24,REABASTECER,4292
11/28/19,Brás,-23.5451,-46.6162,73501,34,65,42,7,15,6,7,13,REABASTECER,5008
7/18/18,Eucaliptos,-23.61,-46.6686,24400,27,52,38,24,13,36,22,34,NORMAL,16038
4/24/18,República,-23.5436,-46.6434,108579,31,65,25,43,17,34,32,26,NORMAL,6594
9/3/19,Higienópolis-Mackenzie,-23.5488,-46.6519,89969,86,65,35,6,24,27,10,41,REABASTECER,7803
8/23/18,Higienópolis-Mackenzie,-23.5488,-46.6519,89656,6,60,47,34,7,43,11,43,REABASTECER,7433
5/16/18,Paraíso,-23.57677,-46.63933,70937,60,27,34,19,40,32,17,12,NORMAL,136
11/4/19,Higienópolis-Mackenzie,-23.5488,-46.6519,90231,26,10,47,38,6,38,31,10,NORMAL,7864
2/2/18,Brigadeiro,-23.5683,-46.6482,47392,52,12,43,34,7,25,43,11,NORMAL,752
5/8/18,Pinheiros,-23.5664,-46.703,77454,33,20,37,8,4,27,35,31,NORMAL,8768
12/16/19,Pinheiros,-23.5664,-46.703,76441,48,55,60,6,28,12,24,38,NORMAL,9346
3/26/18,Fradique Coutinho,-23.5661,-46.6841,33447,37,60,65,17,37,9,41,6,REABASTECER,10166
11/22/19,Trianon-Masp,-23.5634,-46.6544,42959,17,65,52,28,43,14,28,18,NORMAL,2122
2/14/19,Luz,-23.5365,-46.6332,125653,86,18,29,38,23,30,11,14,NORMAL,11204
3/14/19,Luz,-23.5365,-46.6332,124039,37,21,18,3,29,20,25,23,REABASTECER,11234
11/14/19,Tamanduateí,-23.5929,-46.5897,52343,58,27,42,3,19,43,2,38,NORMAL,3554
3/16/18,Sé,-23.55,-46.6333,193164,25,9,14,26,14,5,11,6,REABASTECER,3676
6/18/19,Sé,-23.55,-46.6333,193068,86,37,34,33,14,2,12,8,NORMAL,4128
9/16/19,Tamanduateí,-23.5929,-46.5897,51519,38,65,65,24,43,11,14,15,NORMAL,3496
12/11/19,Sé,-23.55,-46.6333,192972,58,55,14,25,23,33,17,28,NORMAL,4301
2/27/19,São Judas,-23.6255,-46.6411,17418,45,21,29,35,7,12,40,10,NORMAL,13377
9/9/18,Ana Rosa,-23.5813,-46.6383,64841,15,48,13,19,5,11,19,43,REABASTECER,11769
6/21/18,São Joaquim,-23.5618,-46.6389,36085,60,31,20,43,4,43,21,39,NORMAL,12411
2/26/19,Campo Belo,-23.6188,-46.6823,23164,32,31,48,15,16,34,40,32,NORMAL,15536
9/1/19,Brooklin,-23.6263,-46.6878,28177,19,48,33,19,27,32,16,3,REABASTECER,15001
7/25/19,Campo Belo,-23.6188,-46.6823,24000,45,51,8,27,29,25,3,15,REABASTECER,15685
3/4/18,Eucaliptos,-23.61,-46.6686,23715,74,65,45,43,4,14,41,43,NORMAL,15904
2/11/19,Eucaliptos,-23.61,-46.6686,24479,86,11,11,7,24,16,8,18,NORMAL,16241
9/21/18,Vila Mariana,-23.5895,-46.6346,23107,77,42,58,25,8,25,8,19,NORMAL,13941
6/25/19,Vila Mariana,-23.5895,-46.6346,23496,86,7,50,24,21,41,16,25,NORMAL,14215
6/7/18,Moema,-23.5489,-46.6388,17967,22,52,55,32,11,39,41,18,NORMAL,16717
4/27/18,Eucaliptos,-23.61,-46.6686,23922,86,28,13,24,6,39,3,1,REABASTECER,15957
6/20/18,Tatuapé,-23.5402,-46.5765,67132,86,13,33,15,41,7,43,17,NORMAL,5930
6/12/18,Moema,-23.5489,-46.6388,17650,57,21,22,20,33,21,22,43,NORMAL,16722
10/9/18,Barra Funda,-23.5542,-46.6707,149605,31,24,50,17,27,4,6,30,NORMAL,5319
4/10/19,Tatuapé,-23.5402,-46.5765,70235,11,43,12,40,6,27,12,43,REABASTECER,6220
7/12/19,Barra Funda,-23.5542,-46.6707,147139,86,33,50,30,43,39,11,41,NORMAL,5592
11/21/19,Tatuapé,-23.5402,-46.5765,68061,32,21,46,40,23,25,6,12,REABASTECER,6441
10/3/18,Brigadeiro,-23.5683,-46.6482,49588,25,57,55,10,10,22,11,25,NORMAL,993
7/7/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90906,45,21,24,28,16,17,15,15,NORMAL,7387
5/25/19,República,-23.5436,-46.6434,107723,86,52,65,20,34,43,16,5,REABASTECER,6985
3/16/18,Trianon-Masp,-23.5634,-46.6544,44033,55,42,6,31,7,18,36,37,REABASTECER,1516
9/23/19,Trianon-Masp,-23.5634,-46.6544,45457,59,49,65,23,18,43,7,19,NORMAL,2063
11/1/19,Trianon-Masp,-23.5634,-46.6544,42195,36,9,65,15,4,7,25,19,REABASTECER,2101
3/2/19,Brás,-23.5451,-46.6162,74147,86,4,38,43,26,4,43,28,REABASTECER,4742
7/16/19,Brás,-23.5451,-46.6162,73314,48,48,29,24,26,27,14,26,NORMAL,4876
8/8/19,Brás,-23.5451,-46.6162,73043,5,40,12,43,18,39,5,28,REABASTECER,4898
12/6/19,Barra Funda,-23.5542,-46.6707,150281,29,27,40,4,43,20,38,6,REABASTECER,5736
10/23/18,República,-23.5436,-46.6434,110711,79,56,36,13,43,29,25,26,NORMAL,6773
11/9/18,República,-23.5436,-46.6434,110351,17,28,42,3,23,40,5,9,REABASTECER,6789
6/29/19,Fradique Coutinho,-23.5661,-46.6841,35585,61,29,38,12,34,43,28,10,NORMAL,10619
1/18/18,Luz,-23.5365,-46.6332,124786,86,11,11,37,8,37,14,12,NORMAL,10818
10/16/19,Vila Mariana,-23.5895,-46.6346,21117,40,45,12,17,31,11,43,25,NORMAL,14326
8/30/18,Campo Belo,-23.6188,-46.6823,26728,62,58,42,16,7,43,13,4,NORMAL,15360
4/13/19,Campo Belo,-23.6188,-46.6823,26934,79,8,55,13,34,3,23,19,REABASTECER,15583
8/1/18,Moema,-23.5489,-46.6388,20281,9,28,33,9,43,13,37,10,REABASTECER,16771
9/25/18,Moema,-23.5489,-46.6388,20058,79,31,7,4,39,10,43,6,REABASTECER,16825
7/10/19,Consolação,-23.5581,-46.6606,113646,52,33,57,15,11,37,28,25,NORMAL,2710
6/16/18,Tamanduateí,-23.5929,-46.5897,51342,8,44,52,38,16,23,39,32,NORMAL,3046
10/8/18,Campo Belo,-23.6188,-46.6823,24959,35,9,59,15,41,9,40,20,REABASTECER,15398
6/29/18,Tamanduateí,-23.5929,-46.5897,49666,40,19,29,40,16,22,27,16,NORMAL,3059
12/12/19,Tamanduateí,-23.5929,-46.5897,51894,50,47,41,12,28,38,21,12,NORMAL,3582
10/18/18,Sé,-23.55,-46.6333,194921,59,7,16,7,43,43,9,41,NORMAL,3888
11/3/18,Sé,-23.55,-46.6333,194846,86,65,45,6,28,9,39,26,REABASTECER,3903
5/20/18,Brás,-23.5451,-46.6162,72160,19,25,22,23,37,38,31,39,NORMAL,4460
9/12/18,Tatuapé,-23.5402,-46.5765,68334,63,33,61,43,37,10,43,10,NORMAL,6012
12/28/19,Trianon-Masp,-23.5634,-46.6544,45094,10,33,65,31,13,37,15,43,NORMAL,2158
3/16/19,Barra Funda,-23.5542,-46.6707,149637,86,27,15,17,37,36,33,39,NORMAL,5476
1/15/18,Vila Mariana,-23.5895,-46.6346,22432,33,49,25,13,34,4,36,23,NORMAL,13695
3/9/19,Higienópolis-Mackenzie,-23.5488,-46.6519,92524,4,52,1,4,6,15,30,11,REABASTECER,7629
12/27/19,Brooklin,-23.6263,-46.6878,26637,12,41,25,40,26,38,15,34,REABASTECER,15117
4/28/19,Brooklin,-23.6263,-46.6878,26288,25,16,14,41,33,7,32,14,NORMAL,14878
1/6/19,Campo Belo,-23.6188,-46.6823,25016,75,65,6,6,41,43,19,17,REABASTECER,15486
3/14/18,Moema,-23.5489,-46.6388,17610,70,20,60,42,10,12,37,7,NORMAL,16634
3/21/18,Moema,-23.5489,-46.6388,20074,86,52,8,28,20,30,6,20,REABASTECER,16641
10/10/18,Fradique Coutinho,-23.5661,-46.6841,36568,57,35,50,20,14,37,9,37,NORMAL,10360
10/13/18,Trianon-Masp,-23.5634,-46.6544,43279,86,65,52,12,38,15,9,43,NORMAL,1723
4/4/19,Pinheiros,-23.5664,-46.703,77363,57,65,53,15,30,13,35,9,NORMAL,9094
10/10/18,Butantã,-23.5844,-46.7252,67196,74,35,40,31,8,15,41,11,NORMAL,9640
5/16/19,Butantã,-23.5844,-46.7252,64755,76,27,38,31,33,26,8,43,NORMAL,9856
9/9/18,Butantã,-23.5844,-46.7252,64609,45,14,61,7,43,15,43,36,NORMAL,9609
7/16/18,Fradique Coutinho,-23.5661,-46.6841,33772,86,58,25,24,24,9,43,18,NORMAL,10276
8/1/18,Fradique Coutinho,-23.5661,-46.6841,35453,28,46,56,14,43,6,26,43,REABASTECER,10291
6/14/19,Fradique Coutinho,-23.5661,-46.6841,35976,36,53,65,8,3,7,8,17,REABASTECER,10604
8/9/19,Fradique Coutinho,-23.5661,-46.6841,35270,23,25,40,22,12,3,4,38,REABASTECER,10659
12/16/18,Sé,-23.55,-46.6333,192563,39,17,65,7,43,13,4,39,REABASTECER,3946
6/3/19,Luz,-23.5365,-46.6332,126222,59,38,20,28,22,29,8,29,NORMAL,11313
3/4/18,Brás,-23.5451,-46.6162,73648,47,35,24,23,8,10,4,33,REABASTECER,4384
10/17/18,Brás,-23.5451,-46.6162,72841,39,55,52,17,23,17,43,6,NORMAL,4607
6/24/19,Barra Funda,-23.5542,-46.6707,150526,86,65,50,33,33,43,35,22,NORMAL,5574
5/25/19,Tatuapé,-23.5402,-46.5765,70908,77,65,15,13,43,26,18,24,NORMAL,6265
9/26/19,Campo Belo,-23.6188,-46.6823,25708,67,3,59,33,5,31,19,37,NORMAL,15746
5/11/18,República,-23.5436,-46.6434,108540,39,23,37,20,33,34,16,40,NORMAL,6611
6/28/19,Tatuapé,-23.5402,-46.5765,69412,0,63,35,9,31,8,25,19,NORMAL,6298
8/13/18,República,-23.5436,-46.6434,109034,53,45,56,17,6,9,32,21,NORMAL,6703
7/3/19,República,-23.5436,-46.6434,108522,40,20,57,24,21,34,36,19,NORMAL,7023
9/1/19,República,-23.5436,-46.6434,108914,62,26,65,43,30,10,12,25,NORMAL,7081
3/4/18,Higienópolis-Mackenzie,-23.5488,-46.6519,92163,62,9,23,23,17,43,3,43,REABASTECER,7264
4/13/19,Higienópolis-Mackenzie,-23.5488,-46.6519,91417,9,18,31,43,43,38,25,39,REABASTECER,7663
12/1/18,Higienópolis-Mackenzie,-23.5488,-46.6519,90555,5,31,8,40,40,25,2,12,REABASTECER,7531
11/24/19,Faria Lima,-23.5675,-46.6929,52691,33,46,15,38,9,43,27,16,NORMAL,8604
7/1/18,Brigadeiro,-23.5683,-46.6482,46175,38,37,14,23,18,11,3,24,REABASTECER,901
11/1/18,Brigadeiro,-23.5683,-46.6482,47874,13,49,47,43,26,21,28,8,NORMAL,1021
7/1/18,São Judas,-23.6255,-46.6411,16711,86,25,17,31,7,15,3,21,REABASTECER,13141
12/10/18,Vila Mariana,-23.5895,-46.6346,24256,73,21,28,14,35,6,28,12,NORMAL,14020
10/19/18,São Judas,-23.6255,-46.6411,16099,49,6,55,36,22,43,10,15,REABASTECER,13249
3/25/19,São Judas,-23.6255,-46.6411,15432,28,26,26,24,16,27,9,36,NORMAL,13405
2/22/18,Brooklin,-23.6263,-46.6878,26257,14,65,30,9,23,18,27,8,NORMAL,14452
8/15/18,Vila Mariana,-23.5895,-46.6346,23016,9,63,26,28,19,6,19,29,NORMAL,13905
12/27/19,Vila Mariana,-23.5895,-46.6346,24704,26,15,61,6,34,5,43,11,NORMAL,14397
2/3/18,Brooklin,-23.6263,-46.6878,27433,36,50,30,18,5,31,33,38,NORMAL,14433
1/17/19,Fradique Coutinho,-23.5661,-46.6841,33231,31,41,7,35,35,21,43,31,NORMAL,10457
2/12/19,Fradique Coutinho,-23.5661,-46.6841,35568,33,37,34,42,18,30,32,15,NORMAL,10482
8/21/19,Campo Belo,-23.6188,-46.6823,25474,56,25,23,9,21,8,31,43,NORMAL,15711
11/9/19,Campo Belo,-23.6188,-46.6823,26293,11,13,11,16,5,41,18,32,REABASTECER,15789
9/4/18,Campo Belo,-23.6188,-46.6823,24058,20,45,22,15,39,26,39,31,NORMAL,15364
5/30/19,Eucaliptos,-23.61,-46.6686,22627,66,33,45,38,20,4,43,38,NORMAL,16350
6/5/19,Eucaliptos,-23.61,-46.6686,24145,11,56,8,25,41,40,23,15,NORMAL,16355
7/27/19,Eucaliptos,-23.61,-46.6686,23052,35,35,37,28,18,43,22,27,NORMAL,16407
2/13/18,Eucaliptos,-23.61,-46.6686,22512,25,8,51,19,3,40,30,6,NORMAL,15883
11/11/19,Hospital São Paulo,-23.5984,-46.6455,27827,66,50,57,7,9,11,19,43,NORMAL,16967
7/27/18,Ana Rosa,-23.5813,-46.6383,66455,66,46,16,43,36,39,24,6,REABASTECER,11727
5/14/18,São Joaquim,-23.5618,-46.6389,36063,86,20,6,10,26,18,36,41,REABASTECER,12374
5/19/19,São Joaquim,-23.5618,-46.6389,33950,86,37,54,7,43,6,43,33,REABASTECER,12739
2/13/18,Faria Lima,-23.5675,-46.6929,52795,42,29,33,14,28,43,39,12,NORMAL,7963
3/6/19,Vila Mariana,-23.5895,-46.6346,24186,25,22,38,38,22,11,24,14,NORMAL,14106
4/3/19,Vila Mariana,-23.5895,-46.6346,22878,35,56,52,37,8,16,10,39,NORMAL,14133
7/5/19,Butantã,-23.5844,-46.7252,65169,36,43,27,21,43,12,37,14,NORMAL,9905
6/16/18,Eucaliptos,-23.61,-46.6686,22502,28,49,6,38,13,38,19,16,REABASTECER,16006
9/5/18,Campo Belo,-23.6188,-46.6823,26944,8,42,16,11,37,23,36,29,REABASTECER,15365
2/22/19,Eucaliptos,-23.61,-46.6686,23320,55,4,11,12,18,19,7,26,REABASTECER,16252
11/17/18,Campo Belo,-23.6188,-46.6823,24166,3,27,34,28,40,16,5,33,REABASTECER,15437
9/11/19,Fradique Coutinho,-23.5661,-46.6841,36732,62,24,16,23,13,6,7,9,REABASTECER,10691
2/14/19,São Judas,-23.6255,-46.6411,17080,86,23,47,43,18,4,10,19,NORMAL,13364
3/27/19,Campo Belo,-23.6188,-46.6823,26927,67,42,36,18,13,13,40,35,NORMAL,15567
5/30/19,Consolação,-23.5581,-46.6606,112721,30,55,65,19,43,11,27,16,NORMAL,2670
11/26/18,Tamanduateí,-23.5929,-46.5897,50477,37,12,17,16,4,32,12,8,REABASTECER,3206
2/3/19,Tamanduateí,-23.5929,-46.5897,50090,76,27,61,17,41,43,39,39,NORMAL,3273
6/10/19,Tamanduateí,-23.5929,-46.5897,50121,4,15,13,24,43,28,5,26,NORMAL,3400
4/27/18,Sé,-23.55,-46.6333,193733,86,35,59,24,24,33,11,7,NORMAL,3717
9/2/18,Sé,-23.55,-46.6333,193455,63,17,16,33,41,30,17,40,NORMAL,3842
